target,regressor,pnl,beta,predicted_ret,true_ret,prediction_error
1,5,-0.2866820175045176,0.11662445254742786,-0.002620005356770484,-0.01080242263357123,0.008182417276800745
1,6,-0.2866820175045176,-0.038310694297500315,-0.0008403264819759441,-0.01080242263357123,0.009962096151595285
1,7,-0.2866820175045176,-0.015924646584065814,-0.00041255325588281485,-0.01080242263357123,0.010389869377688415
1,8,-0.2866820175045176,-0.03682406503385339,-0.0006947575009807349,-0.01080242263357123,0.010107665132590494
1,9,-0.2866820175045176,0.014354887064840059,-0.0004892825586587,-0.01080242263357123,0.01031314007491253
1,10,-0.2866820175045176,-0.023503188062903756,-0.0010355680814727744,-0.01080242263357123,0.009766854552098456
1,11,-0.2866820175045176,0.01717892043330015,-0.000328558988220176,-0.01080242263357123,0.010473863645351054
1,12,-0.2866820175045176,0.050911022444577625,-0.0016152448095308148,-0.01080242263357123,0.009187177824040414
1,13,-0.2866820175045176,0.021899691197246857,-0.0006630590762417814,-0.01080242263357123,0.010139363557329448
1,14,-0.2866820175045176,0.010363339397185398,-0.0008794130533825918,-0.01080242263357123,0.009923009580188637
1,15,-0.2866820175045176,0.11778859468692707,-0.00035709072438501265,-0.01080242263357123,0.010445331909186216
1,16,-0.2866820175045176,0.000935642043594816,-0.0008426727953343551,-0.01080242263357123,0.009959749838236874
1,17,-0.2866820175045176,0.09237306677818986,-0.0015169188561055995,-0.01080242263357123,0.00928550377746563
1,18,-0.2866820175045176,0.020042331187642506,-0.0006232720227182731,-0.01080242263357123,0.010179150610852956
1,19,-0.2866820175045176,-0.06906810839854037,-0.0010244107841920161,-0.01080242263357123,0.009778011849379212
1,20,-0.2866820175045176,0.10113742820976163,-0.0006561596058897716,-0.01080242263357123,0.010146263027681457
1,21,-0.2866820175045176,0.06593108074195593,-0.001229890410776778,-0.01080242263357123,0.009572532222794451
1,22,-0.2866820175045176,0.013390604180605909,-0.0011360415710480933,-0.01080242263357123,0.009666381062523136
1,23,-0.2866820175045176,-0.015616903365303083,-0.0006194563683157089,-0.01080242263357123,0.01018296626525552
1,24,-0.2866820175045176,-0.021555830721578406,-0.000977649793874937,-0.01080242263357123,0.009824772839696292
1,25,-0.2866820175045176,-0.03260153283172466,-0.0009237498996133306,-0.01080242263357123,0.0098786727339579
1,26,-0.2866820175045176,-0.057960159457059506,-0.0017142990586037708,-0.01080242263357123,0.009088123574967459
1,27,-0.2866820175045176,0.006575567234704248,-0.0009390622527078684,-0.01080242263357123,0.009863360380863362
1,28,-0.2866820175045176,-0.00611999987957543,-0.0007781770665863161,-0.01080242263357123,0.010024245566984913
1,29,-0.2866820175045176,0.053536273853064045,-0.00138347220180711,-0.01080242263357123,0.00941895043176412
1,30,-0.2866820175045176,0.04857627161715374,-0.0005115354129050884,-0.01080242263357123,0.01029088722066614
1,31,-0.2866820175045176,0.03462568729519122,-0.0011469020421332743,-0.01080242263357123,0.009655520591437955
1,32,-0.2866820175045176,0.022105957588793978,-0.0005131729222129549,-0.01080242263357123,0.010289249711358275
1,33,-0.2866820175045176,-0.04870257447943085,-0.0014478528510415449,-0.01080242263357123,0.009354569782529683
1,34,-0.2866820175045176,-0.05578988516408821,-0.0007466753255859922,-0.01080242263357123,0.010055747307985237
1,35,-0.2866820175045176,0.03137144566492556,-0.0006517667744371982,-0.01080242263357123,0.010150655859134031
1,36,-0.2866820175045176,0.029128342932798475,-0.0008892729939100079,-0.01080242263357123,0.009913149639661221
1,37,-0.2866820175045176,-0.011136437364714917,-0.0007857488804407947,-0.01080242263357123,0.010016673753130435
1,38,-0.2866820175045176,-0.06650402826507291,-0.0008861282839449043,-0.01080242263357123,0.009916294349626325
1,39,-0.7133179824954824,0.14594024611050538,0.0002523305410129671,-0.01080242263357123,0.011054753174584197
1,40,-0.2866820175045176,-0.04692160734220278,-0.0011125633496419393,-0.01080242263357123,0.00968985928392929
1,41,-0.2866820175045176,0.01228223587466729,-0.0006790639857031787,-0.01080242263357123,0.01012335864786805
1,42,-0.2866820175045176,0.0022737281600122357,-0.0008213829254445156,-0.01080242263357123,0.009981039708126714
1,43,-0.2866820175045176,0.012990373323442777,-0.0009781370069538175,-0.01080242263357123,0.009824285626617411
1,44,-0.2866820175045176,-0.004431189149055365,-0.0008041518216824049,-0.01080242263357123,0.009998270811888824
1,45,-0.2866820175045176,-0.021859404700431715,-0.0008067614810577103,-0.01080242263357123,0.009995661152513519
1,46,-0.2866820175045176,-0.014401042681685714,-0.0008388410829757377,-0.01080242263357123,0.009963581550595492
1,47,-0.2866820175045176,-0.03331735911694557,-0.0007204037235210693,-0.01080242263357123,0.01008201891005016
1,48,-0.2866820175045176,0.038005283011765284,-0.0008729490966025509,-0.01080242263357123,0.009929473536968679
1,49,-0.2866820175045176,-0.023931460917333527,-0.000798672839029979,-0.01080242263357123,0.01000374979454125
2,0,-0.1893016451396486,0.22476899810563775,-0.001998049100068418,-0.013493629551585062,0.011495580451516645
2,1,-0.1893016451396486,0.049767982047688536,-0.0006703583403371552,-0.013493629551585062,0.012823271211247907
2,3,-0.1893016451396486,0.207100234290701,-0.00136119084902012,-0.013493629551585062,0.012132438702564943
2,4,-0.1893016451396486,-0.1522321646041423,-0.0013130489045625792,-0.013493629551585062,0.012180580647022484
2,5,-0.1893016451396486,-0.020534506611339435,-0.000766181340493643,-0.013493629551585062,0.01272744821109142
2,6,-0.1893016451396486,-0.006848847194282646,-0.001057929969302935,-0.013493629551585062,0.012435699582282127
2,7,-0.1893016451396486,-0.006385586419285916,-0.0009086873293603676,-0.013493629551585062,0.012584942222224695
2,8,-0.1893016451396486,-0.03844806228601524,-0.0009688622852804654,-0.013493629551585062,0.012524767266304597
2,9,-0.8106983548603515,0.09137450956732607,0.001273716362901804,-0.013493629551585062,0.014767345914486866
2,10,-0.1893016451396486,0.05158501660695264,-0.0006779532287855944,-0.013493629551585062,0.012815676322799468
2,11,-0.1893016451396486,-0.0030102290424597325,-0.0011718326480113085,-0.013493629551585062,0.012321796903573753
2,12,-0.8106983548603515,-0.12911291645271064,0.0010492096041182395,-0.013493629551585062,0.014542839155703303
2,13,-0.1893016451396486,0.1276197607279697,-7.983948093693617e-05,-0.013493629551585062,0.013413790070648126
2,14,-0.1893016451396486,-0.026797921808235616,-0.0009497518826737989,-0.013493629551585062,0.012543877668911263
2,15,-0.1893016451396486,-0.24776625950620806,-0.0020203608678564574,-0.013493629551585062,0.011473268683728605
2,16,-0.1893016451396486,0.05730920017951271,-0.001259298248955145,-0.013493629551585062,0.012234331302629917
2,17,-0.1893016451396486,0.12001601747886617,-0.0019112526420723098,-0.013493629551585062,0.011582376909512752
2,18,-0.1893016451396486,-0.05432239418486388,-0.001656200918740915,-0.013493629551585062,0.011837428632844147
2,19,-0.1893016451396486,-0.3287820049332446,-0.001988075633037573,-0.013493629551585062,0.01150555391854749
2,20,-0.1893016451396486,0.2700206340501857,-0.0004914675786035613,-0.013493629551585062,0.0130021619729815
2,21,-0.1893016451396486,0.21109411440009937,-0.0025030230449489353,-0.013493629551585062,0.010990606506636127
2,22,-0.1893016451396486,0.019660605038999482,-0.0015096136666284288,-0.013493629551585062,0.011984015884956633
2,23,-0.1893016451396486,-0.060179171042130046,-0.0001876724112142487,-0.013493629551585062,0.013305957140370814
2,24,-0.1893016451396486,-0.17705291586293284,-0.002037616404308072,-0.013493629551585062,0.01145601314727699
2,25,-0.1893016451396486,0.008749877214161924,-0.001060581307502837,-0.013493629551585062,0.012433048244082225
2,26,-0.8106983548603515,0.13184739757785058,0.0009729938025605628,-0.013493629551585062,0.014466623354145626
2,27,-0.1893016451396486,0.04742441387054914,-0.001787641363036561,-0.013493629551585062,0.011705988188548502
2,28,-0.1893016451396486,-0.003738098388193982,-0.0010413434398646878,-0.013493629551585062,0.012452286111720374
2,29,-0.8106983548603515,-0.09033433343360836,3.2704621572098415e-05,-0.013493629551585062,0.013526334173157161
2,30,-0.1893016451396486,0.0691564617809982,-0.0006279099692866685,-0.013493629551585062,0.012865719582298395
2,31,-0.1893016451396486,0.06824002623621574,-0.0015947078729609788,-0.013493629551585062,0.011898921678624084
2,32,-0.8106983548603515,0.11951877305070434,0.000539362660632653,-0.013493629551585062,0.014032992212217715
2,33,-0.1893016451396486,0.06030687180062756,-0.0002350880866510489,-0.013493629551585062,0.013258541464934014
2,34,-0.1893016451396486,-0.10588546347342095,-0.0008434819000233734,-0.013493629551585062,0.012650147651561689
2,35,-0.1893016451396486,-0.03768089176629123,-0.0013235672716299279,-0.013493629551585062,0.012170062279955134
2,36,-0.1893016451396486,0.07988799592538628,-0.001107496136753523,-0.013493629551585062,0.01238613341483154
2,37,-0.1893016451396486,0.16602755669571323,-0.001692680075398961,-0.013493629551585062,0.0118009494761861
2,38,-0.1893016451396486,-0.1826996671454214,-0.0012549035651989086,-0.013493629551585062,0.012238725986386154
2,39,-0.1893016451396486,0.0427176692173917,-0.0007819542449117988,-0.013493629551585062,0.012711675306673264
2,40,-0.1893016451396486,0.05068985666962146,-0.000820319952519285,-0.013493629551585062,0.012673309599065777
2,41,-0.1893016451396486,0.007081397505341626,-0.0009888714446442775,-0.013493629551585062,0.012504758106940786
2,42,-0.1893016451396486,-0.08207882646900246,-0.0017607112676196147,-0.013493629551585062,0.011732918283965447
2,43,-0.1893016451396486,-0.015325386202051537,-0.0008935313775271615,-0.013493629551585062,0.0126000981740579
2,44,-0.1893016451396486,-0.07725239178797316,-0.0004281911304449864,-0.013493629551585062,0.013065438421140076
2,45,-0.1893016451396486,0.16179406911082755,-0.0012354835338466972,-0.013493629551585062,0.012258146017738366
2,46,-0.1893016451396486,-0.013308681230853997,-0.001108487481268306,-0.013493629551585062,0.012385142070316756
2,47,-0.1893016451396486,0.04179752983751012,-0.0012252019240304806,-0.013493629551585062,0.012268427627554581
2,48,-0.1893016451396486,-0.11933991656561786,-0.0009169456147186017,-0.013493629551585062,0.012576683936866461
2,49,-0.1893016451396486,0.14823430373977928,-0.0012549779873856773,-0.013493629551585062,0.012238651564199385
3,0,-0.618619773327101,-0.28656741943081443,0.0005011520274794381,-0.0034411596242192033,0.003942311651698642
3,1,-0.3813802266728989,-0.38161662119524137,-0.003886259531803507,-0.0034411596242192033,-0.00044509990758430373
3,2,-0.3813802266728989,-0.02400869972302759,-0.0005890027546619526,-0.0034411596242192033,0.0028521568695572506
3,4,-0.3813802266728989,-0.015492166967964542,-0.0007261203533536409,-0.0034411596242192033,0.0027150392708655624
3,5,-0.3813802266728989,0.08676557301367904,-0.0020304140961462723,-0.0034411596242192033,0.001410745528072931
3,6,-0.3813802266728989,0.09977437204542455,-0.00103599388708018,-0.0034411596242192033,0.0024051657371390233
3,7,-0.3813802266728989,0.004270676849344035,-0.0008240968349632899,-0.0034411596242192033,0.0026170627892559135
3,8,-0.3813802266728989,0.07953024338918842,-0.0009948751977092473,-0.0034411596242192033,0.002446284426509956
3,9,-0.3813802266728989,-0.05572603758716443,-0.002141359083260987,-0.0034411596242192033,0.0012998005409582164
3,10,-0.3813802266728989,-0.04491109278139726,-0.0010459129537570416,-0.0034411596242192033,0.0023952466704621617
3,11,-0.618619773327101,0.045830887966804554,0.0006733240240431046,-0.0034411596242192033,0.004114483648262308
3,12,-0.3813802266728989,0.01247596636086302,-0.0009086460198955403,-0.0034411596242192033,0.002532513604323663
3,13,-0.3813802266728989,-0.25596935196768866,-0.0026558792724445494,-0.0034411596242192033,0.0007852803517746539
3,14,-0.3813802266728989,0.09487417781054784,-0.001212463717669222,-0.0034411596242192033,0.002228695906549981
3,15,-0.3813802266728989,-0.05774964146239765,-0.0009218968962000798,-0.0034411596242192033,0.0025192627280191237
3,16,-0.3813802266728989,-0.03041649345171795,-0.0006192478965454313,-0.0034411596242192033,0.002821911727673772
3,17,-0.3813802266728989,0.007186163405676484,-0.000759814368570607,-0.0034411596242192033,0.0026813452556485964
3,18,-0.3813802266728989,0.0130232386304526,-0.0005679320202187276,-0.0034411596242192033,0.002873227604000476
3,19,-0.3813802266728989,0.09380480567901903,-0.0004756650750979863,-0.0034411596242192033,0.002965494549121217
3,20,-0.3813802266728989,-0.14446115742834056,-0.0009966583928087888,-0.0034411596242192033,0.0024445012314104142
3,21,-0.3813802266728989,0.01821792966426532,-0.0008296470065352467,-0.0034411596242192033,0.002611512617683957
3,22,-0.3813802266728989,0.0007630956376013824,-0.0007253613603787148,-0.0034411596242192033,0.0027157982638404887
3,23,-0.3813802266728989,-0.005343329900042822,-0.0006300153779509017,-0.0034411596242192033,0.0028111442462683016
3,24,-0.618619773327101,0.3402421021331859,0.0011326425987527797,-0.0034411596242192033,0.004573802222971983
3,25,-0.3813802266728989,-0.0734808924008371,-0.0008535369174934699,-0.0034411596242192033,0.0025876227067257334
3,26,-0.3813802266728989,-0.12173899933487341,-0.0025883530466084513,-0.0034411596242192033,0.000852806577610752
3,27,-0.3813802266728989,0.05716751794666552,-0.0015489781003347005,-0.0034411596242192033,0.0018921815238845028
3,28,-0.3813802266728989,0.07101553930772019,-0.0014769918486205822,-0.0034411596242192033,0.001964167775598621
3,29,-0.3813802266728989,0.018977130905843832,-0.0009372151401729944,-0.0034411596242192033,0.0025039444840462086
3,30,-0.3813802266728989,0.09208874491615326,-0.00011267261464881185,-0.0034411596242192033,0.0033284870095703916
3,31,-0.618619773327101,-0.10397832068105567,8.536374457004134e-05,-0.0034411596242192033,0.0035265233687892445
3,32,-0.618619773327101,0.11381907485265377,0.0008623088784210941,-0.0034411596242192033,0.004303468502640297
3,33,-0.618619773327101,0.05376552903088996,4.4443810577245104e-05,-0.0034411596242192033,0.0034856034347964483
3,34,-0.3813802266728989,0.04986350638035869,-0.0008456552260278359,-0.0034411596242192033,0.0025955043981913672
3,35,-0.3813802266728989,0.07967774830538615,-0.0001543691191403326,-0.0034411596242192033,0.0032867905050788706
3,36,-0.3813802266728989,-0.16605593989249198,-0.0006123965618660481,-0.0034411596242192033,0.0028287630623531554
3,37,-0.3813802266728989,-0.051596155464373156,-0.0004788034916199854,-0.0034411596242192033,0.002962356132599218
3,38,-0.3813802266728989,-0.21511779754953475,-0.000863301866218574,-0.0034411596242192033,0.0025778577580006295
3,39,-0.3813802266728989,-0.2240573793913517,-0.0023143039830482073,-0.0034411596242192033,0.001126855641170996
3,40,-0.3813802266728989,0.05293119591450128,-0.0004332158228976073,-0.0034411596242192033,0.003007943801321596
3,41,-0.3813802266728989,0.04927399468328849,-7.430742013613467e-05,-0.0034411596242192033,0.0033668522040830686
3,42,-0.618619773327101,0.09373251718354783,0.00012212658370617244,-0.0034411596242192033,0.003563286207925376
3,43,-0.3813802266728989,-0.0459014492354487,-0.00017054571314002243,-0.0034411596242192033,0.0032706139110791808
3,44,-0.3813802266728989,0.01563984432407299,-0.00084345315004386,-0.0034411596242192033,0.002597706474175343
3,45,-0.3813802266728989,0.085829305868086,-0.0007949690871690671,-0.0034411596242192033,0.0026461905370501362
3,46,-0.3813802266728989,0.09772204277262674,-0.0005219625239846347,-0.0034411596242192033,0.0029191971002345686
3,47,-0.3813802266728989,-0.024311791019074495,-0.0006327425211462564,-0.0034411596242192033,0.002808417103072947
3,48,-0.3813802266728989,0.10659581901766178,-0.0008889689440879718,-0.0034411596242192033,0.0025521906801312315
3,49,-0.3813802266728989,-0.07839901333894012,-0.000592338101456712,-0.0034411596242192033,0.0028488215227624914
4,0,-0.5124843900909009,0.1323588958414795,-0.0016385631924428884,0.0004997501353387612,-0.0021383133277816497
4,1,-0.5124843900909009,-0.1189406397001221,-0.0020864408412122628,0.0004997501353387612,-0.002586190976551024
4,2,-0.5124843900909009,0.05590156901536391,-0.001385685606301624,0.0004997501353387612,-0.0018854357416403851
4,3,-0.5124843900909009,0.03136714278986785,-0.0011416362529748448,0.0004997501353387612,-0.001641386388313606
4,5,-0.5124843900909009,-0.018180415933445344,-0.0008100837701299347,0.0004997501353387612,-0.001309833905468696
4,6,-0.5124843900909009,0.0754829334770456,-0.001338712694470958,0.0004997501353387612,-0.0018384628298097193
4,7,-0.48751560990909915,-0.06085724119781036,0.0005764170985510721,0.0004997501353387612,7.666696321231088e-05
4,8,-0.5124843900909009,0.027222179805556187,-0.001174629534464206,0.0004997501353387612,-0.0016743796698029671
4,9,-0.5124843900909009,0.028295797927107624,-0.00035497278453915115,0.0004997501353387612,-0.0008547229198779124
4,10,-0.5124843900909009,0.09904429760284987,-0.00034885804675603444,0.0004997501353387612,-0.0008486081820947957
4,11,-0.5124843900909009,0.014744961061846876,-0.0006407950427228261,0.0004997501353387612,-0.0011405451780615874
4,12,-0.5124843900909009,0.0009390713443175381,-0.0011016495197766717,0.0004997501353387612,-0.001601399655115433
4,13,-0.5124843900909009,-0.006512586797248858,-0.0011363737734749232,0.0004997501353387612,-0.0016361239088136844
4,14,-0.5124843900909009,-0.021496154429620076,-0.0009790200369477315,0.0004997501353387612,-0.0014787701722864927
4,15,-0.5124843900909009,-0.03841352503128574,-0.0012306233507468553,0.0004997501353387612,-0.0017303734860856165
4,16,-0.5124843900909009,0.054654027841664135,-0.0012508426307840687,0.0004997501353387612,-0.00175059276612283
4,17,-0.5124843900909009,0.02377088703683562,-0.0012572712298257187,0.0004997501353387612,-0.00175702136516448
4,18,-0.5124843900909009,-0.012998093377273682,-0.0012258823254196198,0.0004997501353387612,-0.001725632460758381
4,19,-0.5124843900909009,0.17818880084433183,-0.0006484716484729276,0.0004997501353387612,-0.0011482217838116888
4,20,-0.5124843900909009,-0.07299119066830881,-0.0012329131599351374,0.0004997501353387612,-0.0017326632952738986
4,21,-0.5124843900909009,0.004404697872716251,-0.0011155154250856352,0.0004997501353387612,-0.0016152655604243964
4,22,-0.5124843900909009,0.03389183348676627,-0.0018409608985749245,0.0004997501353387612,-0.0023407110339136858
4,23,-0.5124843900909009,0.043887756278828086,-0.0017290532689080986,0.0004997501353387612,-0.0022288034042468596
4,24,-0.5124843900909009,0.10727209071162296,-0.0005157214336221814,0.0004997501353387612,-0.0010154715689609426
4,25,-0.5124843900909009,-0.029705640361480545,-0.0011539313004840734,0.0004997501353387612,-0.0016536814358228346
4,26,-0.5124843900909009,-0.031800974212742514,-0.0015811038962986806,0.0004997501353387612,-0.002080854031637442
4,27,-0.5124843900909009,-0.05087135630411951,-0.00033767939976968894,0.0004997501353387612,-0.0008374295351084502
4,28,-0.5124843900909009,-0.015125355256104221,-0.0009226541488300011,0.0004997501353387612,-0.0014224042841687622
4,29,-0.5124843900909009,-0.039127076609119724,-0.0006288254083067018,0.0004997501353387612,-0.001128575543645463
4,30,-0.5124843900909009,-0.06289145459181196,-0.0014928602208049695,0.0004997501353387612,-0.0019926103561437305
4,31,-0.5124843900909009,-0.06291204481128007,-0.0006098479202091816,0.0004997501353387612,-0.0011095980555479428
4,32,-0.5124843900909009,-0.030175713704970793,-0.0015021555021636943,0.0004997501353387612,-0.0020019056375024553
4,33,-0.5124843900909009,0.047727349330918635,-0.00041934305127100825,0.0004997501353387612,-0.0009190931866097695
4,34,-0.5124843900909009,0.12652293006155935,-0.0014267236676763055,0.0004997501353387612,-0.0019264738030150667
4,35,-0.5124843900909009,0.010111803383610507,-0.0010157149816412325,0.0004997501353387612,-0.0015154651169799937
4,36,-0.5124843900909009,-0.004741686735374314,-0.0010839602680797677,0.0004997501353387612,-0.001583710403418529
4,37,-0.5124843900909009,-0.03532728108487504,-0.0009288512965091593,0.0004997501353387612,-0.0014286014318479205
4,38,-0.5124843900909009,0.08325608397670392,-0.001023963267411456,0.0004997501353387612,-0.0015237134027502172
4,39,-0.5124843900909009,0.0029469077454480452,-0.0010654901820521421,0.0004997501353387612,-0.0015652403173909034
4,40,-0.5124843900909009,-0.02044567621080603,-0.0011939229214488634,0.0004997501353387612,-0.0016936730567876247
4,41,-0.5124843900909009,0.03527496483148549,-0.0006380715176099525,0.0004997501353387612,-0.0011378216529487138
4,42,-0.5124843900909009,0.005037599951593431,-0.001042006246076581,0.0004997501353387612,-0.0015417563814153423
4,43,-0.5124843900909009,-0.07681226513176619,-0.000191553231573938,0.0004997501353387612,-0.0006913033669126992
4,44,-0.5124843900909009,0.022041256856924433,-0.0012769436190132087,0.0004997501353387612,-0.00177669375435197
4,45,-0.5124843900909009,0.02518965140592474,-0.0011104063342456526,0.0004997501353387612,-0.0016101564695844138
4,46,-0.5124843900909009,0.025868637626807422,-0.0010353773697106962,0.0004997501353387612,-0.0015351275050494574
4,47,-0.5124843900909009,-0.02391654698655326,-0.001011645862320409,0.0004997501353387612,-0.0015113959976591701
4,48,-0.5124843900909009,0.03712340705163395,-0.0011453280272270344,0.0004997501353387612,-0.0016450781625657956
4,49,-0.5124843900909009,0.07276250051254009,-0.0011958470260152337,0.0004997501353387612,-0.001695597161353995
5,0,-0.3052086858228228,0.017783664711370713,0.0015794101237404528,0.005590510716884989,-0.004011100593144536
5,1,-0.3052086858228228,0.014682241949750997,0.001768180324586583,0.005590510716884989,-0.003822330392298406
5,2,-0.3052086858228228,-0.031015412257683762,0.0018607670107040342,0.005590510716884989,-0.0037297437061809546
5,3,-0.3052086858228228,0.029887288837721425,0.001505835563971183,0.005590510716884989,-0.004084675152913806
5,4,-0.3052086858228228,0.0121059528466536,0.0016656585617171537,0.005590510716884989,-0.003924852155167835
5,6,-0.3052086858228228,0.013988611087420355,0.0015791843175720275,0.005590510716884989,-0.004011326399312961
5,7,-0.3052086858228228,0.05067374514162507,0.0002048453826005549,0.005590510716884989,-0.005385665334284434
5,8,-0.3052086858228228,-0.010554167499340175,0.0016890431469810856,0.005590510716884989,-0.003901467569903903
5,9,-0.3052086858228228,0.005789450777601098,0.001803272425246021,0.005590510716884989,-0.003787238291638968
5,10,-0.3052086858228228,0.06551630188126951,0.002109303808632315,0.005590510716884989,-0.0034812069082526737
5,11,-0.3052086858228228,0.018694464434360538,0.002247656114202536,0.005590510716884989,-0.0033428546026824527
5,12,-0.3052086858228228,0.07170122052012046,0.00042809003528740635,0.005590510716884989,-0.005162420681597582
5,13,-0.3052086858228228,-0.010504170154886803,0.0015675455018633916,0.005590510716884989,-0.004022965215021598
5,14,-0.3052086858228228,-0.023104245803989027,0.0017819364974567477,0.005590510716884989,-0.003808574219428241
5,15,-0.3052086858228228,-0.08858850342598534,0.0012570686098979102,0.005590510716884989,-0.004333442106987079
